phi,m,n,k,function,relerr_max,relerr_med,TFLOPS,total_time [sec],conv_32f_2_8i,cublasGemmEx,conv_32i_2_8u,inverse_scaling,
5.000000e-01,16384,16384,16384,OS2-accu-2,1.261515e+08,8.331079e-01,4.757639e+02,7.395343e-02,2.844684e-02,4.171478e-02,2.010237e-03,1.761609e-03,
5.000000e-01,16384,16384,16384,OS2-accu-3,2.269813e+07,8.170969e-02,3.836250e+02,9.171553e-02,2.789164e-02,5.844798e-02,3.014160e-03,2.341600e-03,
5.000000e-01,16384,16384,16384,OS2-accu-4,8.725861e+05,5.247705e-03,3.163067e+02,1.112350e-01,2.888219e-02,7.615961e-02,4.017779e-03,2.155397e-03,
5.000000e-01,16384,16384,16384,OS2-accu-5,3.356043e+04,3.284702e-04,2.642037e+02,1.331714e-01,3.034598e-02,9.517017e-02,5.021072e-03,2.613916e-03,
5.000000e-01,16384,16384,16384,OS2-accu-6,3.209479e+03,2.085532e-05,2.248259e+02,1.564961e-01,3.240938e-02,1.149746e-01,6.026215e-03,3.065518e-03,
5.000000e-01,16384,16384,16384,OS2-accu-7,2.006734e+02,1.242038e-06,1.960680e+02,1.794498e-01,3.418852e-02,1.346926e-01,7.030443e-03,3.517803e-03,
5.000000e-01,16384,16384,16384,OS2-accu-8,3.991536e+01,7.884846e-08,1.756719e+02,2.002845e-01,3.571826e-02,1.533241e-01,8.034027e-03,3.187734e-03,
5.000000e-01,16384,16384,16384,OS2-accu-9,1.978058e-01,2.114068e-08,1.577218e+02,2.230787e-01,3.711117e-02,1.732712e-01,9.038081e-03,3.637563e-03,
5.000000e-01,16384,16384,16384,OS2-accu-10,1.341685e-02,2.066512e-08,1.428247e+02,2.463466e-01,3.858438e-02,1.936208e-01,1.004335e-02,4.077477e-03,
5.000000e-01,16384,16384,16384,OS2-accu-11,4.128451e-03,2.066174e-08,1.311494e+02,2.682770e-01,4.000771e-02,2.126811e-01,1.104607e-02,4.521487e-03,
